Gmt time,Open,High,Low,Close,Volume
01.05.2020 00:00:00.000,1.09451,1.09559,1.09348,1.09460,7307740234.375
01.05.2020 01:00:00.000,1.09460,1.09470,1.09369,1.09423,6787580078.125
01.05.2020 02:00:00.000,1.09423,1.09467,1.09384,1.09449,4834040039.0625
01.05.2020 03:00:00.000,1.09448,1.09464,1.09407,1.09456,3632020019.5313
01.05.2020 04:00:00.000,1.09455,1.09500,1.09445,1.09494,3538939941.4063
01.05.2020 05:00:00.000,1.09494,1.09555,1.09442,1.09522,5782799804.6875
01.05.2020 06:00:00.000,1.09522,1.09647,1.09522,1.09600,8806559570.3125
01.05.2020 07:00:00.000,1.09601,1.09700,1.09491,1.09649,12421509765.625
01.05.2020 08:00:00.000,1.09648,1.09797,1.09589,1.09765,12982820312.5
01.05.2020 09:00:00.000,1.09764,1.09875,1.09742,1.09821,10128509765.625
01.05.2020 10:00:00.000,1.09820,1.09902,1.09764,1.09816,7987930175.7813
01.05.2020 11:00:00.000,1.09816,1.09839,1.09710,1.09733,9859650390.625
01.05.2020 12:00:00.000,1.09735,1.09866,1.09718,1.09808,12246209960.9375
01.05.2020 13:00:00.000,1.09808,1.09851,1.09741,1.09758,12197660156.25
01.05.2020 14:00:00.000,1.09757,1.10190,1.09722,1.10080,20663470703.125
01.05.2020 15:00:00.000,1.10080,1.10166,1.09952,1.09980,14860849609.375
01.05.2020 16:00:00.000,1.09980,1.09996,1.09854,1.09877,10250139648.4375
01.05.2020 17:00:00.000,1.09877,1.09891,1.09787,1.09820,7510229980.4688
01.05.2020 18:00:00.000,1.09820,1.09820,1.09759,1.09768,6524310058.5938
01.05.2020 19:00:00.000,1.09768,1.09818,1.09749,1.09796,5404270019.5313
01.05.2020 20:00:00.000,1.09795,1.09863,1.09733,1.09829,2862179931.6406
01.05.2020 21:00:00.000,1.09829,1.09829,1.09829,1.09829,0
01.05.2020 22:00:00.000,1.09829,1.09829,1.09829,1.09829,0
01.05.2020 23:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 00:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 01:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 02:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 03:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 04:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 05:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 06:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 07:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 08:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 09:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 10:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 11:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 12:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 13:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 14:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 15:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 16:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 17:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 18:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 19:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 20:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 21:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 22:00:00.000,1.09829,1.09829,1.09829,1.09829,0
02.05.2020 23:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 00:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 01:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 02:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 03:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 04:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 05:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 06:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 07:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 08:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 09:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 10:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 11:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 12:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 13:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 14:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 15:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 16:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 17:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 18:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 19:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 20:00:00.000,1.09829,1.09829,1.09829,1.09829,0
03.05.2020 21:00:00.000,1.09755,1.09759,1.09690,1.09714,148938705.4443
03.05.2020 22:00:00.000,1.09714,1.09748,1.09532,1.09569,6302951171.875
03.05.2020 23:00:00.000,1.09569,1.09627,1.09539,1.09612,5233689941.4063
04.05.2020 00:00:00.000,1.09611,1.09611,1.09465,1.09475,6601350097.6563
04.05.2020 01:00:00.000,1.09473,1.09554,1.09470,1.09504,5522220214.8438
04.05.2020 02:00:00.000,1.09505,1.09523,1.09437,1.09447,4190709960.9375
04.05.2020 03:00:00.000,1.09446,1.09472,1.09409,1.09429,3602739990.2344
04.05.2020 04:00:00.000,1.09425,1.09430,1.09353,1.09366,4761129882.8125
04.05.2020 05:00:00.000,1.09364,1.09404,1.09273,1.09289,5074370117.1875
04.05.2020 06:00:00.000,1.09289,1.09475,1.09252,1.09415,12138589843.75
04.05.2020 07:00:00.000,1.09415,1.09459,1.09259,1.09368,16399140625
04.05.2020 08:00:00.000,1.09370,1.09493,1.09238,1.09451,15310150390.625
04.05.2020 09:00:00.000,1.09453,1.09456,1.09271,1.09393,12395030273.4375
04.05.2020 10:00:00.000,1.09393,1.09451,1.09310,1.09317,13057790039.0625
04.05.2020 11:00:00.000,1.09317,1.09417,1.09257,1.09396,11825690429.6875
04.05.2020 12:00:00.000,1.09396,1.09438,1.09309,1.09350,12856610351.5625
04.05.2020 13:00:00.000,1.09351,1.09382,1.09221,1.09267,13969589843.75
04.05.2020 14:00:00.000,1.09267,1.09357,1.09041,1.09165,17589039062.5
04.05.2020 15:00:00.000,1.09160,1.09180,1.09007,1.09106,11565200195.3125
04.05.2020 16:00:00.000,1.09106,1.09113,1.08959,1.09005,7653299804.6875
04.05.2020 17:00:00.000,1.09005,1.09066,1.08970,1.09022,5533350097.6563
04.05.2020 18:00:00.000,1.09021,1.09092,1.08998,1.09072,5389609863.2813
04.05.2020 19:00:00.000,1.09070,1.09096,1.08959,1.08975,6001109863.2813
04.05.2020 20:00:00.000,1.08976,1.09082,1.08963,1.09082,3011800048.8281
04.05.2020 21:00:00.000,1.09082,1.09092,1.09015,1.09017,1854810058.5938
04.05.2020 22:00:00.000,1.09022,1.09050,1.09008,1.09044,2427820068.3594
04.05.2020 23:00:00.000,1.09045,1.09064,1.09024,1.09036,1523339965.8203
05.05.2020 00:00:00.000,1.09036,1.09134,1.09035,1.09108,3272820068.3594
05.05.2020 01:00:00.000,1.09108,1.09163,1.09088,1.09092,3870860107.4219
05.05.2020 02:00:00.000,1.09092,1.09152,1.09077,1.09077,3352870117.1875
