Gmt time,Open,High,Low,Close,Volume
18.03.2000 00:00:00.000,1.57380,1.57380,1.57380,1.57380,0
19.03.2000 00:00:00.000,1.57380,1.57380,1.57380,1.57380,0
20.03.2000 00:00:00.000,1.57530,1.57590,1.56510,1.56900,214050000000
21.03.2000 00:00:00.000,1.56840,1.57740,1.56650,1.57180,91130000000
22.03.2000 00:00:00.000,1.57100,1.58040,1.56180,1.57850,154709000000
23.03.2000 00:00:00.000,1.57900,1.59010,1.57510,1.58660,93249000000
24.03.2000 00:00:00.000,1.58600,1.59500,1.58410,1.59500,197095000000
25.03.2000 00:00:00.000,1.59500,1.59500,1.59500,1.59500,0
26.03.2000 00:00:00.000,1.59500,1.59500,1.59500,1.59500,0
27.03.2000 00:00:00.000,1.59270,1.60060,1.58400,1.58750,110204000000
28.03.2000 00:00:00.000,1.58810,1.59100,1.58250,1.58930,194976000000
29.03.2000 00:00:00.000,1.58890,1.59710,1.58130,1.59290,203453000000
30.03.2000 00:00:00.000,1.59380,1.59750,1.58750,1.59500,95368000000
31.03.2000 00:00:00.000,1.59500,1.59850,1.59000,1.59140,154709000000
01.04.2000 00:00:00.000,1.59140,1.59140,1.59140,1.59140,0
02.04.2000 00:00:00.000,1.59140,1.59140,1.59140,1.59140,0
03.04.2000 00:00:00.000,1.59220,1.59970,1.58710,1.59630,214050000000
04.04.2000 00:00:00.000,1.59310,1.60810,1.59230,1.59370,146232000000
05.04.2000 00:00:00.000,1.59240,1.59820,1.58290,1.58260,226766000000
06.04.2000 00:00:00.000,1.58420,1.58900,1.57800,1.57930,118681000000
07.04.2000 00:00:00.000,1.57960,1.58560,1.57740,1.57890,99607000000
08.04.2000 00:00:00.000,1.57890,1.57890,1.57890,1.57890,0
09.04.2000 00:00:00.000,1.57890,1.57890,1.57890,1.57890,0
10.04.2000 00:00:00.000,1.57940,1.58610,1.57690,1.58480,218288000000
11.04.2000 00:00:00.000,1.58480,1.58940,1.58320,1.58600,197095000000
12.04.2000 00:00:00.000,1.58590,1.58890,1.58250,1.58840,69937000000
13.04.2000 00:00:00.000,1.58870,1.59280,1.58500,1.58640,264913000000
14.04.2000 00:00:00.000,1.58610,1.59160,1.58290,1.58780,269152000000
15.04.2000 00:00:00.000,1.58780,1.58780,1.58780,1.58780,0
16.04.2000 00:00:00.000,1.58780,1.58780,1.58780,1.58780,0
17.04.2000 00:00:00.000,1.58870,1.59440,1.57980,1.57990,254317000000
18.04.2000 00:00:00.000,1.58020,1.58450,1.57470,1.57660,192857000000
19.04.2000 00:00:00.000,1.57640,1.58370,1.57570,1.58210,237362000000
20.04.2000 00:00:00.000,1.58180,1.58420,1.57780,1.57960,260675000000
21.04.2000 00:00:00.000,1.57960,1.57960,1.57960,1.57960,0
22.04.2000 00:00:00.000,1.57960,1.57960,1.57960,1.57960,0
23.04.2000 00:00:00.000,1.57960,1.57960,1.57960,1.57960,0
24.04.2000 00:00:00.000,1.57620,1.58130,1.57540,1.57900,101726000000
25.04.2000 00:00:00.000,1.57980,1.58240,1.57330,1.58090,150471000000
26.04.2000 00:00:00.000,1.58080,1.58230,1.57480,1.57630,226766000000
27.04.2000 00:00:00.000,1.57690,1.58100,1.57120,1.57270,150471000000
28.04.2000 00:00:00.000,1.57960,1.57690,1.55070,1.54970,243720000000
29.04.2000 00:00:00.000,1.54970,1.54970,1.54970,1.54970,0
30.04.2000 00:00:00.000,1.54970,1.54970,1.54970,1.54970,0
01.05.2000 00:00:00.000,1.55290,1.55650,1.55220,1.55330,165306000000
02.05.2000 00:00:00.000,1.55320,1.56680,1.55320,1.56110,269152000000
03.05.2000 00:00:00.000,1.56010,1.56520,1.55550,1.56150,239482000000
04.05.2000 00:00:00.000,1.56110,1.56280,1.53570,1.54220,267033000000
05.05.2000 00:00:00.000,1.54210,1.54420,1.52480,1.52840,158948000000
06.05.2000 00:00:00.000,1.52840,1.52840,1.52840,1.52840,0
07.05.2000 00:00:00.000,1.52840,1.52840,1.52840,1.52840,0
08.05.2000 00:00:00.000,1.52770,1.53570,1.52650,1.53240,82653000000
09.05.2000 00:00:00.000,1.53250,1.53660,1.52920,1.53050,76295000000
10.05.2000 00:00:00.000,1.53030,1.53440,1.50800,1.50920,169544000000
11.05.2000 00:00:00.000,1.50930,1.51210,1.49290,1.50420,80533000000
12.05.2000 00:00:00.000,1.50430,1.51970,1.50130,1.51560,264913000000
13.05.2000 00:00:00.000,1.51560,1.51560,1.51560,1.51560,0
14.05.2000 00:00:00.000,1.51560,1.51560,1.51560,1.51560,0
15.05.2000 00:00:00.000,1.52190,1.52250,1.50500,1.50470,154709000000
16.05.2000 00:00:00.000,1.50080,1.50630,1.49240,1.49310,203453000000
17.05.2000 00:00:00.000,1.49300,1.49830,1.48790,1.49560,141993000000
18.05.2000 00:00:00.000,1.49570,1.49720,1.47710,1.48310,237362000000
19.05.2000 00:00:00.000,1.48240,1.48990,1.47510,1.48800,116562000000
20.05.2000 00:00:00.000,1.48800,1.48800,1.48800,1.48800,0
21.05.2000 00:00:00.000,1.48800,1.48800,1.48800,1.48800,0
22.05.2000 00:00:00.000,1.48600,1.49650,1.48230,1.49140,161067000000
23.05.2000 00:00:00.000,1.49130,1.49250,1.47280,1.47620,250078000000
24.05.2000 00:00:00.000,1.47630,1.47920,1.46830,1.47320,247959000000
25.05.2000 00:00:00.000,1.47320,1.47970,1.46670,1.47040,69937000000
26.05.2000 00:00:00.000,1.46980,1.48950,1.46980,1.48950,186499000000
27.05.2000 00:00:00.000,1.48950,1.48950,1.48950,1.48950,0
28.05.2000 00:00:00.000,1.48950,1.48950,1.48950,1.48950,0
29.05.2000 00:00:00.000,1.48950,1.48950,1.48950,1.48950,0
30.05.2000 00:00:00.000,1.49290,1.50420,1.48840,1.49700,116562000000
31.05.2000 00:00:00.000,1.49690,1.50210,1.49290,1.50120,69937000000
01.06.2000 00:00:00.000,1.50050,1.50220,1.48990,1.49480,72056000000
02.06.2000 00:00:00.000,1.49440,1.51290,1.49360,1.50940,211931000000
03.06.2000 00:00:00.000,1.50940,1.50940,1.50940,1.50940,0
04.06.2000 00:00:00.000,1.50940,1.50940,1.50940,1.50940,0
05.06.2000 00:00:00.000,1.51010,1.52020,1.50770,1.51850,190737000000
06.06.2000 00:00:00.000,1.51820,1.53120,1.51150,1.52810,264913000000
07.06.2000 00:00:00.000,1.52720,1.52890,1.51880,1.52150,78414000000
08.06.2000 00:00:00.000,1.52110,1.52300,1.50590,1.50930,228885000000
09.06.2000 00:00:00.000,1.51000,1.51370,1.50060,1.50960,235243000000
10.06.2000 00:00:00.000,1.50960,1.50960,1.50960,1.50960,0
11.06.2000 00:00:00.000,1.50960,1.50960,1.50960,1.50960,0
12.06.2000 00:00:00.000,1.50830,1.51440,1.50300,1.51280,247959000000
13.06.2000 00:00:00.000,1.51260,1.51820,1.50590,1.50600,252197000000
14.06.2000 00:00:00.000,1.50500,1.51070,1.49810,1.49830,275510000000
15.06.2000 00:00:00.000,1.49910,1.51400,1.49550,1.51080,146232000000
16.06.2000 00:00:00.000,1.51090,1.51760,1.50930,1.51500,116562000000
17.06.2000 00:00:00.000,1.51500,1.51500,1.51500,1.51500,0
18.06.2000 00:00:00.000,1.51500,1.51500,1.51500,1.51500,0
19.06.2000 00:00:00.000,1.51430,1.51720,1.51090,1.51170,91130000000
20.06.2000 00:00:00.000,1.51180,1.52010,1.50510,1.51700,125039000000
21.06.2000 00:00:00.000,1.51790,1.51820,1.49440,1.49960,93249000000
22.06.2000 00:00:00.000,1.49900,1.51570,1.49750,1.51280,133516000000
23.06.2000 00:00:00.000,1.51260,1.51360,1.49900,1.49890,84772000000
24.06.2000 00:00:00.000,1.49890,1.49890,1.49890,1.49890,0
25.06.2000 00:00:00.000,1.49890,1.49890,1.49890,1.49890,0
26.06.2000 00:00:00.000,1.50090,1.50600,1.49690,1.49670,235243000000
27.06.2000 00:00:00.000,1.49740,1.50750,1.49380,1.50650,152590000000
28.06.2000 00:00:00.000,1.50660,1.51420,1.50280,1.51250,178022000000
29.06.2000 00:00:00.000,1.51250,1.52110,1.51000,1.51790,105965000000
30.06.2000 00:00:00.000,1.51810,1.52090,1.51010,1.51710,74175000000
01.07.2000 00:00:00.000,1.51710,1.51710,1.51710,1.51710,0
02.07.2000 00:00:00.000,1.51710,1.51710,1.51710,1.51710,0
03.07.2000 00:00:00.000,1.51580,1.51950,1.50950,1.51360,112323000000
04.07.2000 00:00:00.000,1.51360,1.51360,1.51360,1.51360,0
05.07.2000 00:00:00.000,1.51440,1.51660,1.50700,1.50660,241601000000
06.07.2000 00:00:00.000,1.50680,1.51530,1.50630,1.50700,258555000000
07.07.2000 00:00:00.000,1.50740,1.51680,1.50440,1.51260,197095000000
08.07.2000 00:00:00.000,1.51260,1.51260,1.51260,1.51260,0
09.07.2000 00:00:00.000,1.51260,1.51260,1.51260,1.51260,0
10.07.2000 00:00:00.000,1.51490,1.51950,1.51040,1.51240,256436000000
11.07.2000 00:00:00.000,1.51270,1.51740,1.50970,1.51620,150471000000
12.07.2000 00:00:00.000,1.51640,1.51840,1.50560,1.50620,169544000000
13.07.2000 00:00:00.000,1.50610,1.50730,1.49820,1.50410,269152000000
14.07.2000 00:00:00.000,1.50300,1.50500,1.49680,1.50160,69937000000
15.07.2000 00:00:00.000,1.50160,1.50160,1.50160,1.50160,0
16.07.2000 00:00:00.000,1.50160,1.50160,1.50160,1.50160,0
17.07.2000 00:00:00.000,1.50010,1.50160,1.49070,1.49460,182260000000
18.07.2000 00:00:00.000,1.49530,1.49990,1.49110,1.49750,93249000000
19.07.2000 00:00:00.000,1.49760,1.49990,1.49280,1.49650,216169000000
20.07.2000 00:00:00.000,1.49660,1.51410,1.49100,1.51350,137755000000
21.07.2000 00:00:00.000,1.51210,1.52000,1.50890,1.51650,99607000000
22.07.2000 00:00:00.000,1.51650,1.51650,1.51650,1.51650,0
23.07.2000 00:00:00.000,1.51650,1.51650,1.51650,1.51650,0
24.07.2000 00:00:00.000,1.51800,1.52130,1.51290,1.51500,69937000000
25.07.2000 00:00:00.000,1.51570,1.52190,1.51320,1.51560,224646000000
26.07.2000 00:00:00.000,1.51550,1.52190,1.51380,1.51580,252197000000
27.07.2000 00:00:00.000,1.51570,1.51710,1.51000,1.51220,228885000000
28.07.2000 00:00:00.000,1.51260,1.51400,1.49910,1.50180,201334000000
29.07.2000 00:00:00.000,1.50180,1.50180,1.50180,1.50180,0
30.07.2000 00:00:00.000,1.50180,1.50180,1.50180,1.50180,0
31.07.2000 00:00:00.000,1.50230,1.50500,1.49450,1.49950,116562000000
01.08.2000 00:00:00.000,1.49950,1.50250,1.49130,1.49220,82653000000
02.08.2000 00:00:00.000,1.49240,1.49600,1.48650,1.49470,76295000000
03.08.2000 00:00:00.000,1.49500,1.49920,1.48260,1.49680,201334000000
04.08.2000 00:00:00.000,1.49710,1.50790,1.48940,1.50490,89011000000
05.08.2000 00:00:00.000,1.50490,1.50490,1.50490,1.50490,0
06.08.2000 00:00:00.000,1.50490,1.50490,1.50490,1.50490,0
07.08.2000 00:00:00.000,1.50440,1.51410,1.50040,1.51180,171664000000
08.08.2000 00:00:00.000,1.51160,1.51250,1.50090,1.50420,231004000000
09.08.2000 00:00:00.000,1.50440,1.50480,1.49920,1.50230,78414000000
10.08.2000 00:00:00.000,1.50250,1.50330,1.49500,1.49670,241601000000
11.08.2000 00:00:00.000,1.49750,1.50810,1.49710,1.50080,192857000000
12.08.2000 00:00:00.000,1.50080,1.50080,1.50080,1.50080,0
13.08.2000 00:00:00.000,1.50080,1.50080,1.50080,1.50080,0
14.08.2000 00:00:00.000,1.50200,1.51160,1.50040,1.50550,250078000000
15.08.2000 00:00:00.000,1.50540,1.51400,1.50230,1.50400,80533000000
16.08.2000 00:00:00.000,1.50400,1.50590,1.49750,1.49970,97488000000
17.08.2000 00:00:00.000,1.50000,1.50150,1.49680,1.49740,103846000000
18.08.2000 00:00:00.000,1.49770,1.49830,1.48780,1.48950,192857000000
19.08.2000 00:00:00.000,1.48950,1.48950,1.48950,1.48950,0
20.08.2000 00:00:00.000,1.48950,1.48950,1.48950,1.48950,0
21.08.2000 00:00:00.000,1.48970,1.49340,1.48630,1.48720,279748000000
22.08.2000 00:00:00.000,1.48810,1.48850,1.47890,1.48230,99607000000
23.08.2000 00:00:00.000,1.48190,1.48700,1.47650,1.48580,175902000000
24.08.2000 00:00:00.000,1.48560,1.48600,1.47700,1.48060,72056000000
25.08.2000 00:00:00.000,1.48070,1.48230,1.46920,1.46910,260675000000
26.08.2000 00:00:00.000,1.46910,1.46910,1.46910,1.46910,0
27.08.2000 00:00:00.000,1.46910,1.46910,1.46910,1.46910,0
28.08.2000 00:00:00.000,1.47060,1.47330,1.46890,1.46990,262794000000
29.08.2000 00:00:00.000,1.46990,1.47170,1.45560,1.45600,76295000000
30.08.2000 00:00:00.000,1.45540,1.46900,1.44220,1.45880,148351000000
31.08.2000 00:00:00.000,1.45890,1.45900,1.44610,1.44710,256436000000
01.09.2000 00:00:00.000,1.44650,1.46450,1.44650,1.46360,224646000000
02.09.2000 00:00:00.000,1.46360,1.46360,1.46360,1.46360,0
03.09.2000 00:00:00.000,1.46360,1.46360,1.46360,1.46360,0
04.09.2000 00:00:00.000,1.46360,1.46360,1.46360,1.46360,0
05.09.2000 00:00:00.000,1.45750,1.45830,1.44780,1.45440,267033000000
06.09.2000 00:00:00.000,1.45410,1.45490,1.43670,1.43750,171664000000
07.09.2000 00:00:00.000,1.43680,1.44160,1.43130,1.43850,224646000000
08.09.2000 00:00:00.000,1.43910,1.43930,1.41400,1.41370,243720000000
09.09.2000 00:00:00.000,1.41370,1.41370,1.41370,1.41370,0
10.09.2000 00:00:00.000,1.41370,1.41370,1.41370,1.41370,0
11.09.2000 00:00:00.000,1.41370,1.42280,1.40150,1.40200,112323000000
12.09.2000 00:00:00.000,1.40230,1.41540,1.39530,1.40600,254317000000
13.09.2000 00:00:00.000,1.40650,1.41320,1.40360,1.40940,269152000000
14.09.2000 00:00:00.000,1.40940,1.42090,1.40320,1.40640,184379000000
15.09.2000 00:00:00.000,1.40660,1.41410,1.39670,1.39680,273390000000
16.09.2000 00:00:00.000,1.39680,1.39680,1.39680,1.39680,0
17.09.2000 00:00:00.000,1.39680,1.39680,1.39680,1.39680,0
18.09.2000 00:00:00.000,1.39850,1.40650,1.39620,1.40570,194976000000
19.09.2000 00:00:00.000,1.40550,1.41260,1.40040,1.40870,171664000000
20.09.2000 00:00:00.000,1.40910,1.41900,1.40610,1.41100,222527000000
21.09.2000 00:00:00.000,1.41100,1.43920,1.40960,1.43840,99607000000
22.09.2000 00:00:00.000,1.43850,1.47560,1.43630,1.45300,114442000000
23.09.2000 00:00:00.000,1.45300,1.45300,1.45300,1.45300,0
24.09.2000 00:00:00.000,1.45300,1.45300,1.45300,1.45300,0
25.09.2000 00:00:00.000,1.45670,1.46410,1.45030,1.45250,260675000000
26.09.2000 00:00:00.000,1.45250,1.46400,1.45130,1.46300,228885000000
27.09.2000 00:00:00.000,1.46230,1.46760,1.45850,1.46350,99607000000
28.09.2000 00:00:00.000,1.46390,1.46760,1.46030,1.46290,190737000000
29.09.2000 00:00:00.000,1.46290,1.48000,1.46120,1.47590,78414000000
30.09.2000 00:00:00.000,1.47590,1.47590,1.47590,1.47590,0
01.10.2000 00:00:00.000,1.47590,1.47590,1.47590,1.47590,0
02.10.2000 00:00:00.000,1.47580,1.47910,1.46490,1.46610,120800000000
03.10.2000 00:00:00.000,1.46570,1.46770,1.45600,1.45920,207692000000
04.10.2000 00:00:00.000,1.45890,1.46600,1.45240,1.45800,76295000000
05.10.2000 00:00:00.000,1.45800,1.45960,1.44330,1.44320,184379000000
06.10.2000 00:00:00.000,1.44390,1.45150,1.44230,1.44540,275510000000
07.10.2000 00:00:00.000,1.44540,1.44540,1.44540,1.44540,0
08.10.2000 00:00:00.000,1.44540,1.44540,1.44540,1.44540,0
09.10.2000 00:00:00.000,1.44640,1.44970,1.44560,1.44900,133516000000
10.10.2000 00:00:00.000,1.44900,1.45800,1.44750,1.45580,150471000000
11.10.2000 00:00:00.000,1.45530,1.46590,1.45470,1.46020,250078000000
12.10.2000 00:00:00.000,1.46060,1.47490,1.45870,1.47090,95368000000
13.10.2000 00:00:00.000,1.47130,1.48000,1.44990,1.45180,158948000000
14.10.2000 00:00:00.000,1.45180,1.45180,1.45180,1.45180,0
15.10.2000 00:00:00.000,1.45180,1.45180,1.45180,1.45180,0
16.10.2000 00:00:00.000,1.45160,1.45420,1.44210,1.44690,178022000000
17.10.2000 00:00:00.000,1.44720,1.45120,1.43450,1.44990,137755000000
18.10.2000 00:00:00.000,1.44980,1.46140,1.43810,1.44330,243720000000
19.10.2000 00:00:00.000,1.44310,1.44830,1.43980,1.44610,139874000000
20.10.2000 00:00:00.000,1.44580,1.45120,1.44190,1.45100,247959000000
21.10.2000 00:00:00.000,1.45100,1.45100,1.45100,1.45100,0
22.10.2000 00:00:00.000,1.45100,1.45100,1.45100,1.45100,0
23.10.2000 00:00:00.000,1.45230,1.45790,1.44930,1.45340,194976000000
24.10.2000 00:00:00.000,1.45330,1.45580,1.44740,1.44950,214050000000
25.10.2000 00:00:00.000,1.44900,1.45140,1.43040,1.43190,69937000000
26.10.2000 00:00:00.000,1.43190,1.43810,1.41930,1.43600,97488000000
27.10.2000 00:00:00.000,1.43620,1.45570,1.43230,1.45480,156828000000
28.10.2000 00:00:00.000,1.45480,1.45480,1.45480,1.45480,0
29.10.2000 00:00:00.000,1.45480,1.45480,1.45480,1.45480,0
30.10.2000 00:00:00.000,1.45400,1.46720,1.44960,1.44930,146232000000
31.10.2000 00:00:00.000,1.44920,1.45470,1.44490,1.44760,218288000000
01.11.2000 00:00:00.000,1.44720,1.45700,1.44210,1.45060,103846000000
02.11.2000 00:00:00.000,1.45130,1.45510,1.44330,1.44480,250078000000
03.11.2000 00:00:00.000,1.44300,1.45510,1.43970,1.44850,80533000000
04.11.2000 00:00:00.000,1.44850,1.44850,1.44850,1.44850,0
05.11.2000 00:00:00.000,1.44850,1.44850,1.44850,1.44850,0
06.11.2000 00:00:00.000,1.44890,1.45180,1.42530,1.42700,118681000000
07.11.2000 00:00:00.000,1.42760,1.43500,1.42430,1.43340,93249000000
08.11.2000 00:00:00.000,1.43330,1.43630,1.41940,1.42350,78414000000
09.11.2000 00:00:00.000,1.42230,1.43410,1.41320,1.43220,154709000000
10.11.2000 00:00:00.000,1.43230,1.43550,1.42410,1.42470,247959000000
11.11.2000 00:00:00.000,1.42470,1.42470,1.42470,1.42470,0
12.11.2000 00:00:00.000,1.42470,1.42470,1.42470,1.42470,0
13.11.2000 00:00:00.000,1.42630,1.44080,1.42550,1.43760,180141000000
14.11.2000 00:00:00.000,1.43660,1.44230,1.42620,1.42970,269152000000
15.11.2000 00:00:00.000,1.43020,1.43390,1.42300,1.42690,262794000000
16.11.2000 00:00:00.000,1.42660,1.42810,1.42030,1.42550,256436000000
17.11.2000 00:00:00.000,1.42550,1.42620,1.41920,1.42180,203453000000
18.11.2000 00:00:00.000,1.42180,1.42180,1.42180,1.42180,0
19.11.2000 00:00:00.000,1.42180,1.42180,1.42180,1.42180,0
20.11.2000 00:00:00.000,1.42310,1.42760,1.41900,1.42310,203453000000
21.11.2000 00:00:00.000,1.42310,1.42910,1.41430,1.41800,120800000000
22.11.2000 00:00:00.000,1.41780,1.42270,1.40590,1.40680,271271000000
23.11.2000 00:00:00.000,1.40680,1.40680,1.40680,1.40680,0
24.11.2000 00:00:00.000,1.40040,1.40780,1.39600,1.39900,129277000000
25.11.2000 00:00:00.000,1.39900,1.39900,1.39900,1.39900,0
26.11.2000 00:00:00.000,1.39900,1.39900,1.39900,1.39900,0
27.11.2000 00:00:00.000,1.40030,1.41960,1.40030,1.41690,205573000000
28.11.2000 00:00:00.000,1.41770,1.42300,1.41400,1.41610,135635000000
29.11.2000 00:00:00.000,1.41790,1.42630,1.41630,1.42280,260675000000
30.11.2000 00:00:00.000,1.42220,1.42710,1.41430,1.42620,146232000000
01.12.2000 00:00:00.000,1.42540,1.44490,1.42350,1.44220,184379000000
02.12.2000 00:00:00.000,1.44220,1.44220,1.44220,1.44220,0
03.12.2000 00:00:00.000,1.44220,1.44220,1.44220,1.44220,0
04.12.2000 00:00:00.000,1.43900,1.45540,1.43780,1.45180,275510000000
05.12.2000 00:00:00.000,1.44950,1.45270,1.43090,1.43140,222527000000
06.12.2000 00:00:00.000,1.43340,1.44330,1.42990,1.44260,129277000000
07.12.2000 00:00:00.000,1.44340,1.44960,1.43840,1.44480,192857000000
08.12.2000 00:00:00.000,1.44450,1.45300,1.44250,1.44970,207692000000
09.12.2000 00:00:00.000,1.44970,1.44970,1.44970,1.44970,0
10.12.2000 00:00:00.000,1.44970,1.44970,1.44970,1.44970,0
11.12.2000 00:00:00.000,1.44580,1.45820,1.44330,1.45660,190737000000
12.12.2000 00:00:00.000,1.45510,1.45780,1.44490,1.44740,180141000000
13.12.2000 00:00:00.000,1.44700,1.45620,1.44390,1.45580,247959000000
14.12.2000 00:00:00.000,1.44700,1.47350,1.45410,1.47340,275510000000
15.12.2000 00:00:00.000,1.47200,1.47790,1.46850,1.47380,197095000000
16.12.2000 00:00:00.000,1.47380,1.47380,1.47380,1.47380,0
17.12.2000 00:00:00.000,1.47380,1.47380,1.47380,1.47380,0
18.12.2000 00:00:00.000,1.47310,1.47880,1.46490,1.47590,220408000000
19.12.2000 00:00:00.000,1.47510,1.47610,1.46080,1.46880,186499000000
20.12.2000 00:00:00.000,1.46810,1.47950,1.46450,1.47520,235243000000
21.12.2000 00:00:00.000,1.47560,1.48380,1.46660,1.47390,82653000000
22.12.2000 00:00:00.000,1.47320,1.48390,1.47010,1.47650,258555000000
23.12.2000 00:00:00.000,1.47650,1.47650,1.47650,1.47650,0
24.12.2000 00:00:00.000,1.47650,1.47650,1.47650,1.47650,0
25.12.2000 00:00:00.000,1.47650,1.47650,1.47650,1.47650,0
26.12.2000 00:00:00.000,1.47750,1.48450,1.47560,1.48310,112323000000
27.12.2000 00:00:00.000,1.48300,1.49790,1.48280,1.49620,182260000000
28.12.2000 00:00:00.000,1.49620,1.49810,1.48640,1.49310,74175000000
29.12.2000 00:00:00.000,1.49240,1.49650,1.48710,1.49270,262794000000
30.12.2000 00:00:00.000,1.49270,1.49270,1.49270,1.49270,0
31.12.2000 00:00:00.000,1.49270,1.49270,1.49270,1.49270,0
01.01.2001 00:00:00.000,1.49270,1.49270,1.49270,1.49270,0
02.01.2001 00:00:00.000,1.49560,1.50370,1.48870,1.50270,118681000000
03.01.2001 00:00:00.000,1.50140,1.50960,1.48850,1.48890,277629000000
04.01.2001 00:00:00.000,1.48940,1.50390,1.48860,1.50170,203453000000
05.01.2001 00:00:00.000,1.50140,1.50760,1.49500,1.50290,158948000000
06.01.2001 00:00:00.000,1.50290,1.50290,1.50290,1.50290,0
07.01.2001 00:00:00.000,1.50290,1.50290,1.50290,1.50290,0
08.01.2001 00:00:00.000,1.50310,1.51040,1.49330,1.49590,258555000000
09.01.2001 00:00:00.000,1.49710,1.49780,1.48750,1.48760,254317000000
10.01.2001 00:00:00.000,1.48920,1.49450,1.48560,1.48650,144113000000
11.01.2001 00:00:00.000,1.48690,1.50120,1.48650,1.49890,184379000000
12.01.2001 00:00:00.000,1.49710,1.50290,1.47560,1.47720,279748000000
13.01.2001 00:00:00.000,1.47720,1.47720,1.47720,1.47720,0
14.01.2001 00:00:00.000,1.47720,1.47720,1.47720,1.47720,0
15.01.2001 00:00:00.000,1.47720,1.47720,1.47720,1.47720,0
16.01.2001 00:00:00.000,1.47660,1.47910,1.46660,1.47230,93249000000
17.01.2001 00:00:00.000,1.47250,1.47600,1.46890,1.47340,125039000000
18.01.2001 00:00:00.000,1.47350,1.47720,1.46890,1.47230,175902000000
19.01.2001 00:00:00.000,1.47230,1.47670,1.46290,1.46280,211931000000
20.01.2001 00:00:00.000,1.46280,1.46280,1.46280,1.46280,0
21.01.2001 00:00:00.000,1.46280,1.46280,1.46280,1.46280,0
22.01.2001 00:00:00.000,1.46320,1.46690,1.45150,1.46500,114442000000
